ec5_branch_owner_uuid,ec5_branch_uuid,created_at,uploaded_at,title,lat_11_Localizacion_del_,long_11_Localizacion_del_,accuracy_11_Localizacion_del_,UTM_Northing_11_Localizacion_del_,UTM_Easting_11_Localizacion_del_,UTM_Zone_11_Localizacion_del_,12_Se_pudo_reconocer,13_Especie,14_Edad_meses,15_Altura_cm,16_Foto_del_plantado,17_Observacion,18_Presencia_de_tuto,19_Estado_fitosanita,20_Observaciones__Fi,21_Estado_General_de,22_Observaciones__Ta,23_Origen,24_Tipo_de_intervenc,25_Posee_cao_de_rieg,26_Plantado_en_suelo,27_Otras_observacion
bd5c133e-9851-4af0-9aa0-cd8bc592797a,bb29efd4-683f-4e0a-9fc1-b5c27585661d,2026-06-04T19:32:14.000Z,2026-06-04T20:11:44.000Z,bb29efd4-683f-4e0a-9fc1-b5c27585661d,-31.730111,-60.547089,10,6486861,732398,20J,Reconocida,Tipa,36,50,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=bb29efd4-683f-4e0a-9fc1-b5c27585661d_1780601523.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
bd5c133e-9851-4af0-9aa0-cd8bc592797a,dae5673e-4a65-45d6-a91b-37bfe9f246b7,2026-06-04T19:31:33.000Z,2026-06-04T20:11:42.000Z,dae5673e-4a65-45d6-a91b-37bfe9f246b7,-31.730265,-60.547037,10,6486844,732403,20J,Reconocida,Guarán,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=dae5673e-4a65-45d6-a91b-37bfe9f246b7_1780601469.jpg,,Si,Saludable ,,,,Vivero municipal,Parques y/o plazas,No,Natural,
bd5c133e-9851-4af0-9aa0-cd8bc592797a,41fb69c5-5683-4390-bcdb-2cbd0bde2783,2026-06-04T19:30:08.000Z,2026-06-04T20:11:40.000Z,41fb69c5-5683-4390-bcdb-2cbd0bde2783,-31.730296,-60.546964,10,6486840,732409,20J,Reconocida,Timbó,36,50,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=41fb69c5-5683-4390-bcdb-2cbd0bde2783_1780601397.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
bd5c133e-9851-4af0-9aa0-cd8bc592797a,10b1eab2-052d-4367-b787-6c2945f662b2,2026-06-04T19:29:33.000Z,2026-06-04T20:11:38.000Z,10b1eab2-052d-4367-b787-6c2945f662b2,-31.730317,-60.546961,9,6486838,732410,20J,Reconocida,Timbó,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=10b1eab2-052d-4367-b787-6c2945f662b2_1780601364.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
bd5c133e-9851-4af0-9aa0-cd8bc592797a,5ac76c67-ab5a-426f-8295-46a9b02f4558,2026-06-04T19:28:54.000Z,2026-06-04T20:11:36.000Z,5ac76c67-ab5a-426f-8295-46a9b02f4558,-31.730321,-60.547001,9,6486838,732406,20J,Reconocida,Lapacho,36,250,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=5ac76c67-ab5a-426f-8295-46a9b02f4558_1780601324.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
bd5c133e-9851-4af0-9aa0-cd8bc592797a,2a97a222-16a2-460d-84dd-5d64e8dec557,2026-06-04T19:28:14.000Z,2026-06-04T20:11:34.000Z,2a97a222-16a2-460d-84dd-5d64e8dec557,-31.730307,-60.546991,10,6486839,732407,20J,Reconocida,Timbó,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=2a97a222-16a2-460d-84dd-5d64e8dec557_1780601276.jpg,Saludable,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
312e05d6-f640-43be-9c51-280af68f0b4d,13007d0f-e569-4c05-9a1d-e9b9a65dcec2,2026-04-28T18:11:41.000Z,2026-04-28T18:11:54.000Z,13007d0f-e569-4c05-9a1d-e9b9a65dcec2,-31.721383,-60.515912,11,6487762,735375,20J,Reconocida,Ceibo,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=13007d0f-e569-4c05-9a1d-e9b9a65dcec2_1777399878.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
ecaff50f-1977-4c15-b92d-f2030d62e7ab,7130105c-cc8e-4b37-a4ec-ceb680078b8f,2026-04-23T19:05:47.000Z,2026-04-23T19:21:54.000Z,7130105c-cc8e-4b37-a4ec-ceb680078b8f,-31.745046,-60.498468,15,6485100,736968,20J,Reconocida,Guarán,36,110,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7130105c-cc8e-4b37-a4ec-ceb680078b8f_1776971139.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,ff0a576c-0844-4730-99ad-1be461ffd3a5,2026-04-23T19:21:04.000Z,2026-04-27T11:27:30.000Z,ff0a576c-0844-4730-99ad-1be461ffd3a5,-31.745553,-60.49881,2,6485045,736934,20J,Reconocida,Farolito,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=ff0a576c-0844-4730-99ad-1be461ffd3a5_1776972026.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,03bfba1c-40d8-4881-8b70-d57633e5a340,2026-04-23T19:19:54.000Z,2026-04-27T11:28:20.000Z,03bfba1c-40d8-4881-8b70-d57633e5a340,-31.745511,-60.498806,2,6485049,736935,20J,Reconocida,Farolito,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=03bfba1c-40d8-4881-8b70-d57633e5a340_1776971965.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,b248d589-4e83-4d3b-9cfa-2f3137d46b06,2026-04-23T19:18:59.000Z,2026-04-27T11:29:19.000Z,b248d589-4e83-4d3b-9cfa-2f3137d46b06,-31.745466,-60.498787,2,6485054,736937,20J,Reconocida,Pororó,36,80,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=b248d589-4e83-4d3b-9cfa-2f3137d46b06_1776971913.jpg,,Si,Saludable ,Pororo,,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,ef54679a-cc54-4581-a3ef-fdae0d83d39a,2026-04-23T19:17:01.000Z,2026-04-27T11:28:51.000Z,ef54679a-cc54-4581-a3ef-fdae0d83d39a,-31.745438,-60.498718,2,6485057,736943,20J,Reconocida,Pororó,36,80,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=ef54679a-cc54-4581-a3ef-fdae0d83d39a_1776971642.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,5cbca68e-2292-4491-be19-24a8d495a793,2026-04-23T19:13:03.000Z,2026-04-27T11:29:45.000Z,5cbca68e-2292-4491-be19-24a8d495a793,-31.745458,-60.4987,2,6485055,736945,20J,Reconocida,Viraró,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=5cbca68e-2292-4491-be19-24a8d495a793_1776971558.jpg,Viraro,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,7ce67a60-31d0-44b1-9c1a-02227f016116,2026-04-23T19:09:28.000Z,2026-04-23T19:21:40.000Z,7ce67a60-31d0-44b1-9c1a-02227f016116,-31.745505,-60.498679,2,6485050,736947,20J,Reconocida,Lapacho,36,120,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7ce67a60-31d0-44b1-9c1a-02227f016116_1776971360.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,afdcf78e-8b03-42cc-981c-8aa5d512ac42,2026-04-23T19:07:13.000Z,2026-04-23T19:21:39.000Z,afdcf78e-8b03-42cc-981c-8aa5d512ac42,-31.74496,-60.498655,2,6485110,736950,20J,Reconocida,Guarán,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=afdcf78e-8b03-42cc-981c-8aa5d512ac42_1776971224.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,57d727a8-08c1-4196-a2f4-0290b32d82c0,2026-04-23T19:05:46.000Z,2026-04-23T19:21:37.000Z,57d727a8-08c1-4196-a2f4-0290b32d82c0,-31.744979,-60.498545,2,6485108,736961,20J,Reconocida,Sen del Campo,36,120,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=57d727a8-08c1-4196-a2f4-0290b32d82c0_1776971125.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,bf4b939e-7b97-4132-b588-e8fa4849b7df,2026-04-23T19:04:27.000Z,2026-04-23T19:21:35.000Z,bf4b939e-7b97-4132-b588-e8fa4849b7df,,,,,,,Reconocida,Sen del Campo,36,120,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=bf4b939e-7b97-4132-b588-e8fa4849b7df_1776971060.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,0af7df99-00cc-453a-921d-54fe96d065e7,2026-04-23T19:03:12.000Z,2026-04-23T19:21:34.000Z,0af7df99-00cc-453a-921d-54fe96d065e7,-31.74523,-60.498493,1,6485080,736965,20J,Reconocida,Pesuña de Vaca,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=0af7df99-00cc-453a-921d-54fe96d065e7_1776970972.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
0e4ffa3f-5dd4-41f1-b0c2-f5623a445e7b,807268b8-e9bd-44c9-a35d-240bec807bbc,2026-04-23T19:02:26.000Z,2026-04-23T19:21:32.000Z,807268b8-e9bd-44c9-a35d-240bec807bbc,-31.745307,-60.498537,1,6485071,736961,20J,Reconocida,Pesuña de Vaca,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=807268b8-e9bd-44c9-a35d-240bec807bbc_1776970936.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
f284a3de-1cce-412f-ba49-a5ca35309e02,59ba9df4-71e5-440a-ae51-cceda7524e9e,2026-04-19T22:07:22.000Z,2026-04-20T12:14:28.000Z,59ba9df4-71e5-440a-ae51-cceda7524e9e,-31.744527,-60.529996,9,6485226,733982,20J,Reconocida,No identificada,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=59ba9df4-71e5-440a-ae51-cceda7524e9e_1776636436.jpg,Platano,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
f284a3de-1cce-412f-ba49-a5ca35309e02,d772f07d-37de-4338-b00d-5350389d2d76,2026-04-19T22:06:35.000Z,2026-04-19T22:08:44.000Z,d772f07d-37de-4338-b00d-5350389d2d76,-31.744447,-60.530052,9,6485235,733977,20J,Reconocida,No identificada,36,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=d772f07d-37de-4338-b00d-5350389d2d76_1776636385.jpg,Platano,Si,Saludable ,,,,Vivero municipal,Parques y/o plazas,No,Natural,
f284a3de-1cce-412f-ba49-a5ca35309e02,497c4a68-4886-477f-93f2-ab0224f668c8,2026-04-19T22:05:48.000Z,2026-04-20T12:13:26.000Z,497c4a68-4886-477f-93f2-ab0224f668c8,-31.744403,-60.530255,9,6485240,733958,20J,Reconocida,Sauce Criollo,36,250,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=497c4a68-4886-477f-93f2-ab0224f668c8_1776636341.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
f284a3de-1cce-412f-ba49-a5ca35309e02,f7dd39d5-1624-45e8-bf59-2415d6cee341,2026-04-19T22:05:10.000Z,2026-04-19T22:08:38.000Z,f7dd39d5-1624-45e8-bf59-2415d6cee341,-31.744351,-60.530213,9,6485246,733962,20J,Reconocida,Pesuña de Vaca,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=f7dd39d5-1624-45e8-bf59-2415d6cee341_1776636302.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
f284a3de-1cce-412f-ba49-a5ca35309e02,7473da11-14c9-4420-a506-5d78802489b5,2026-04-19T22:04:36.000Z,2026-04-19T22:08:36.000Z,7473da11-14c9-4420-a506-5d78802489b5,-31.744267,-60.530165,9,6485255,733966,20J,Reconocida,Pesuña de Vaca,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7473da11-14c9-4420-a506-5d78802489b5_1776636268.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,7a0c6b4f-9db5-4b2c-a144-12f0ab2a8029,2026-04-19T21:49:23.000Z,2026-04-19T21:56:54.000Z,7a0c6b4f-9db5-4b2c-a144-12f0ab2a8029,-31.74091,-60.534864,9,6485637,733530,20J,Reconocida,Pesuña de Vaca,36,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7a0c6b4f-9db5-4b2c-a144-12f0ab2a8029_1776635354.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,7928adb7-d077-4ffe-8a49-de68a25d71f9,2026-04-19T21:48:53.000Z,2026-04-19T21:56:51.000Z,7928adb7-d077-4ffe-8a49-de68a25d71f9,-31.740973,-60.534894,9,6485631,733527,20J,Reconocida,Pesuña de Vaca,36,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7928adb7-d077-4ffe-8a49-de68a25d71f9_1776635326.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,9b239bdb-c62b-4ac4-8eb1-8225e07aaa9b,2026-04-19T21:48:15.000Z,2026-04-19T21:56:49.000Z,9b239bdb-c62b-4ac4-8eb1-8225e07aaa9b,-31.741035,-60.534937,9,6485624,733522,20J,Reconocida,Pesuña de Vaca,36,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=9b239bdb-c62b-4ac4-8eb1-8225e07aaa9b_1776635288.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,ab02be94-ec1f-4f56-a6fe-485bf19b51b7,2026-04-19T21:47:30.000Z,2026-04-19T21:56:46.000Z,ab02be94-ec1f-4f56-a6fe-485bf19b51b7,-31.741101,-60.534977,9,6485617,733518,20J,Reconocida,Pesuña de Vaca,36,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=ab02be94-ec1f-4f56-a6fe-485bf19b51b7_1776635243.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,95a180b9-a998-44a7-a76e-8016b003a325,2026-04-19T21:47:00.000Z,2026-04-19T21:56:43.000Z,95a180b9-a998-44a7-a76e-8016b003a325,-31.741165,-60.535001,9,6485609,733516,20J,Reconocida,Pesuña de Vaca,36,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=95a180b9-a998-44a7-a76e-8016b003a325_1776635212.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,779c30f5-2052-4ae7-a86c-af0c3fd8a0d2,2026-04-19T21:46:15.000Z,2026-04-19T21:56:41.000Z,779c30f5-2052-4ae7-a86c-af0c3fd8a0d2,-31.74132,-60.535001,9,6485592,733516,20J,Reconocida,Pesuña de Vaca,36,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=779c30f5-2052-4ae7-a86c-af0c3fd8a0d2_1776635170.jpg,,Si,Saludable ,,,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,429c00ff-84c2-44a4-9e4a-d252cce8cdef,2026-04-19T21:45:44.000Z,2026-04-19T21:56:38.000Z,429c00ff-84c2-44a4-9e4a-d252cce8cdef,-31.741342,-60.534962,9,6485590,733519,20J,Reconocida,Pesuña de Vaca,36,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=429c00ff-84c2-44a4-9e4a-d252cce8cdef_1776635136.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,3ce46bea-0e73-4fbd-b604-76434e2c74f2,2026-04-19T21:45:01.000Z,2026-04-19T21:56:36.000Z,3ce46bea-0e73-4fbd-b604-76434e2c74f2,-31.741394,-60.53484,9,6485584,733531,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=3ce46bea-0e73-4fbd-b604-76434e2c74f2_1776635094.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,5bacf1c2-e00d-40a6-88a8-1ec95bdfa949,2026-04-19T21:44:24.000Z,2026-04-19T21:56:33.000Z,5bacf1c2-e00d-40a6-88a8-1ec95bdfa949,-31.741331,-60.53479,9,6485591,733536,20J,Reconocida,Lapacho,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=5bacf1c2-e00d-40a6-88a8-1ec95bdfa949_1776635057.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,2c12d11a-7749-46b6-8084-86ba9b11fc74,2026-04-19T21:43:48.000Z,2026-04-19T21:56:31.000Z,2c12d11a-7749-46b6-8084-86ba9b11fc74,-31.74124,-60.534758,9,6485601,733539,20J,Reconocida,Lapacho,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=2c12d11a-7749-46b6-8084-86ba9b11fc74_1776635019.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,a17d81f0-d55d-4766-9537-e4c531287b82,2026-04-19T21:42:59.000Z,2026-04-19T21:56:28.000Z,a17d81f0-d55d-4766-9537-e4c531287b82,-31.741229,-60.534848,9,6485602,733530,20J,Reconocida,Lapacho,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=a17d81f0-d55d-4766-9537-e4c531287b82_1776634972.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,6afe1887-5ebc-467d-9193-b09168574c81,2026-04-19T21:42:23.000Z,2026-04-19T21:56:26.000Z,6afe1887-5ebc-467d-9193-b09168574c81,-31.74117,-60.534846,8,6485609,733531,20J,Reconocida,Lapacho,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=6afe1887-5ebc-467d-9193-b09168574c81_1776634934.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,4b03e9b8-a0a9-48b3-b55d-ae46260bc850,2026-04-19T21:41:37.000Z,2026-04-19T21:56:21.000Z,4b03e9b8-a0a9-48b3-b55d-ae46260bc850,-31.741154,-60.534771,8,6485610,733538,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=4b03e9b8-a0a9-48b3-b55d-ae46260bc850_1776634890.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,fef90f8d-be46-4c89-8d6c-f09a7a4f3e59,2026-04-19T21:40:44.000Z,2026-04-19T21:56:18.000Z,fef90f8d-be46-4c89-8d6c-f09a7a4f3e59,-31.741038,-60.534786,9,6485623,733537,20J,Reconocida,Lapacho,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=fef90f8d-be46-4c89-8d6c-f09a7a4f3e59_1776634836.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,4d8bf4d8-7092-4a36-9502-96cff86b2cd8,2026-04-19T21:40:04.000Z,2026-04-19T21:56:16.000Z,4d8bf4d8-7092-4a36-9502-96cff86b2cd8,-31.740974,-60.534787,9,6485630,733537,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=4d8bf4d8-7092-4a36-9502-96cff86b2cd8_1776634797.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,c347d488-f1f5-4293-85f0-22ab7996db33,2026-04-19T21:39:28.000Z,2026-04-19T21:56:13.000Z,c347d488-f1f5-4293-85f0-22ab7996db33,-31.74092,-60.534792,9,6485636,733536,20J,Reconocida,Lapacho,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=c347d488-f1f5-4293-85f0-22ab7996db33_1776634761.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,d2284f3e-de2f-4a49-87b6-92ded08c53d7,2026-04-19T21:38:31.000Z,2026-04-19T21:56:11.000Z,d2284f3e-de2f-4a49-87b6-92ded08c53d7,-31.740911,-60.534703,9,6485637,733545,20J,Reconocida,Lapacho,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=d2284f3e-de2f-4a49-87b6-92ded08c53d7_1776634704.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,13718ac8-66eb-42f2-8b28-8588ff86c530,2026-04-19T21:37:45.000Z,2026-04-19T21:56:08.000Z,13718ac8-66eb-42f2-8b28-8588ff86c530,-31.740983,-60.534702,9,6485629,733545,20J,Reconocida,Lapacho,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=13718ac8-66eb-42f2-8b28-8588ff86c530_1776634657.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,870a33e3-2153-45e2-99a6-1cb7380171cf,2026-04-19T21:37:05.000Z,2026-04-19T21:56:06.000Z,870a33e3-2153-45e2-99a6-1cb7380171cf,-31.741067,-60.53468,9,6485620,733547,20J,Reconocida,Ibirapitá,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=870a33e3-2153-45e2-99a6-1cb7380171cf_1776634620.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,b3e204aa-b8cf-4b4f-841d-28bee8e9fac1,2026-04-19T21:36:28.000Z,2026-04-19T21:56:03.000Z,b3e204aa-b8cf-4b4f-841d-28bee8e9fac1,-31.741054,-60.534594,9,6485621,733555,20J,Reconocida,Ibirapitá,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=b3e204aa-b8cf-4b4f-841d-28bee8e9fac1_1776634573.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,cc9ccbcc-0e4a-4016-9a45-d9a6dffd8a99,2026-04-19T21:35:42.000Z,2026-04-19T21:56:00.000Z,cc9ccbcc-0e4a-4016-9a45-d9a6dffd8a99,-31.741122,-60.534678,8,6485614,733547,20J,Reconocida,Ibirapitá,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=cc9ccbcc-0e4a-4016-9a45-d9a6dffd8a99_1776634530.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,061432f6-e3bb-4607-8e22-2dbd0d89d5e3,2026-04-19T21:34:55.000Z,2026-04-19T21:55:58.000Z,061432f6-e3bb-4607-8e22-2dbd0d89d5e3,-31.741188,-60.534678,9,6485606,733546,20J,Reconocida,Ibirapitá,36,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=061432f6-e3bb-4607-8e22-2dbd0d89d5e3_1776634488.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,6f516798-e981-440b-89ee-185151838032,2026-04-19T21:34:13.000Z,2026-04-19T21:55:55.000Z,6f516798-e981-440b-89ee-185151838032,-31.741211,-60.534721,22,6485604,733542,20J,Reconocida,Ibirapitá,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=6f516798-e981-440b-89ee-185151838032_1776634446.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
5aeb0c14-134f-406d-aa19-93585c0849cc,4b62a805-ddce-490d-ade2-ffd9de91caeb,2026-04-19T21:32:33.000Z,2026-04-19T21:55:53.000Z,4b62a805-ddce-490d-ade2-ffd9de91caeb,-31.740854,-60.534646,9,6485643,733550,20J,Reconocida,Pesuña de Vaca,36,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=4b62a805-ddce-490d-ade2-ffd9de91caeb_1776634345.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
